,Title,URL,Comment Count,Unique Commenters,Upvotes,Engagement Score,Years Opened,Frustration Score
962,Cannot set up `cluster.schedulingPolicy` in ESM,https://github.com/nodejs/node/issues/49240,15,4,0,96.5668619599479,0.008213552361396304,16.7541067761807
165,Improve performance of accessing globals in scripts running in `vm` modules,https://github.com/nodejs/node/issues/31658,14,5,6,368.86920589874785,1.8151950718685832,16.657597535934293
182,Move to Electron's docs-parser tooling for Node.js documentation,https://github.com/nodejs/node/issues/32206,14,6,3,230.2642164579702,1.8042436687200547,16.652121834360027
159,Portable resolver test suite,https://github.com/nodejs/node/issues/49448,13,4,4,296.87282196310343,3.62217659137577,16.561088295687885
180,Docs only shows version subset in navigation,https://github.com/nodejs/node/issues/32077,14,7,4,265.1176631020208,1.431895961670089,16.465947980835043
361,"asyncLocalStorage returns undefined if the request body is not empty (post, patch ...)",https://github.com/nodejs/node/issues/37207,13,7,4,289.63731206077694,3.351129363449692,16.425564681724847
900,Implement parallel Happy Eyeballs as described in RFC 8305,https://github.com/nodejs/node/issues/48145,14,7,7,391.36952980242773,1.2867898699520877,16.393394934976044
516,`NodeEventTarget` is not exported,https://github.com/nodejs/node/issues/39903,13,9,1,141.04900524969173,3.0718685831622174,16.285934291581107
869,test-http2-large-file is flaky,https://github.com/nodejs/node/issues/47409,14,6,0,84.86327512110898,1.056810403832991,16.278405201916495
225,repl: uncomplete expression shouldn't be autocompleted.,https://github.com/nodejs/node/issues/33712,14,8,3,210.28518285892423,0.9691991786447639,16.234599589322382
681,windows build start failed on main caused by MSVC update,https://github.com/nodejs/node/issues/43092,14,4,0,83.40644886326645,0.8815879534565366,16.19079397672827
168,HTTP 1.1 fallback for HTTP 2 client,https://github.com/nodejs/node/issues/31759,14,3,9,458.2678896464071,0.8706365503080082,16.185318275154003
1077,v8 test coverage in jest is incorrect when upgrading to 20.10.0,https://github.com/nodejs/node/issues/51251,14,10,5,291.3304185872388,0.8596851471594799,16.17984257357974
1128,childprocess kill() results in -4048 EPERM error on windows since update to v21.6.2,https://github.com/nodejs/node/issues/51766,14,9,3,207.02560756053884,0.8021902806297057,16.15109514031485
448,node-api ThreadsafeFunction is a leaky abstraction,https://github.com/nodejs/node/issues/38775,14,8,0,82.39320942363663,0.7419575633127995,16.1209787816564
1233,build node.js using clangcl when under Windows,https://github.com/nodejs/node/issues/52809,14,6,1,122.53706578776563,0.6242299794661191,16.06211498973306
582,Only a single console.log is logged from a worker when exiting,https://github.com/nodejs/node/issues/40961,13,6,1,134.64685465128426,2.6036960985626285,16.051848049281315
1204,flaky: parallel/test-http2-large-write-multiple-requests,https://github.com/nodejs/node/issues/52550,14,7,1,121.51799356044147,0.4079397672826831,15.953969883641342
1399,Deadlock at process shutdown,https://github.com/nodejs/node/issues/54918,14,6,0,81.25182351351333,0.28473648186173856,15.89236824093087
85,test: fixtures key/certs cause failures when openssl security level > 1,https://github.com/nodejs/node/issues/27862,13,7,0,86.74183070795146,2.2751540041067764,15.887577002053389
235,Building for Android target not working,https://github.com/nodejs/node/issues/34115,13,5,0,86.43906140517151,2.242299794661191,15.871149897330596
1303,Allow `Buffer.copy` to take an `ArrayBuffer`,https://github.com/nodejs/node/issues/53700,14,5,11,532.5968286390136,0.1971252566735113,15.848562628336756
886,"The ""index"" api link is not an index. ",https://github.com/nodejs/node/issues/48642,14,6,0,82.06813791858166,0.1861738535249829,15.843086926762492
633,Grant triagers the ability to re-run a failed CI,https://github.com/nodejs/node/issues/42125,14,6,6,341.11687487931664,0.04654346338124572,15.773271731690622
667,test binarytrees working with only one thread,https://github.com/nodejs/node/issues/42774,14,4,0,87.07295506677441,0.008213552361396304,15.754106776180699
32,Processes created using spawn with a pipe have no /dev/stdin,https://github.com/nodejs/node/issues/21941,12,8,1,133.63294422108052,3.79192334017796,15.64596167008898
498,test-cluster-primary-error flaky in test-asan job,https://github.com/nodejs/node/issues/39655,13,12,1,121.75985306786062,1.6673511293634498,15.583675564681725
816,Reconsider adding FFI to the core,https://github.com/nodejs/node/issues/46233,13,11,10,478.94518879774654,1.516769336071184,15.508384668035593
324,Fatal error in scavenger,https://github.com/nodejs/node/issues/36380,12,5,1,128.9228992012261,3.3921971252566734,15.446098562628336
59,http2 API documentation issues,https://github.com/nodejs/node/issues/25952,13,6,0,78.66891567630145,1.3853524982888432,15.442676249144421
304,Tracking issue: snapshot integration in Node.js core,https://github.com/nodejs/node/issues/35711,12,5,40,1798.5378637285598,3.353867214236824,15.426933607118412
293,[worker_threads]: Main thread receives Error object when the worker throws a primitive value,https://github.com/nodejs/node/issues/35506,12,7,0,85.51425316537282,3.3374401095140316,15.418720054757015
942,`process.report.getReport` slower from 20.2.0 to 20.3.0 on Linux,https://github.com/nodejs/node/issues/48831,13,3,1,117.15244667292832,1.319644079397673,15.409822039698836
129,Cannot compile node,https://github.com/nodejs/node/issues/30180,11,7,2,173.09362856406443,5.0513347022587265,15.275667351129364
169,readline hangs the process on Win10,https://github.com/nodejs/node/issues/31762,12,7,0,83.04239360710744,3.028062970568104,15.264031485284052
192,Tracking Issue: enable sanitizers on our CI,https://github.com/nodejs/node/issues/32380,13,4,2,151.14973706361184,1.0102669404517455,15.255133470225873
1089,ExperimentalWarning: Importing JSON modules,https://github.com/nodejs/node/issues/51347,13,8,2,150.36678722718213,0.9582477754962354,15.229123887748118
79,investigate flaky test-cpu-prof,https://github.com/nodejs/node/issues/27611,13,5,0,75.00253932301324,0.9336071184120466,15.216803559206022
1029,CJS exports parsing reads directly from disk,https://github.com/nodejs/node/issues/50649,13,5,0,74.3686769300095,0.8432580424366872,15.171629021218344
1144,Expose file resolution as a utility,https://github.com/nodejs/node/issues/51855,13,9,18,742.7714512638215,0.8295687885010267,15.164784394250514
589,Stop throwing for unsupported options in `Worker`'s `execArgv` and `env.NODE_OPTIONS`.,https://github.com/nodejs/node/issues/41103,12,11,14,646.8344090010321,2.757015742642026,15.128507871321013
115,Uncaught error stack trace is misformatted on some platforms,https://github.com/nodejs/node/issues/29387,11,7,2,168.97069968321384,4.733744010951403,15.116872005475702
469,doc: clarify default heap size formula since node 12,https://github.com/nodejs/node/issues/39107,12,7,6,319.77189679769475,2.64476386036961,15.072381930184806
202,Build fails when cross compiling v12.x host x86-64 to arm,https://github.com/nodejs/node/issues/32717,12,9,4,239.56178082212773,2.6338124572210813,15.066906228610542
1259,Strange behavior with `fs.watch` on file with JSON stringified -> first update isn't emitted if too fast after `fs.watch`,https://github.com/nodejs/node/issues/53111,13,6,1,108.86840889627724,0.47638603696098564,14.988193018480493
308,Link modules with paths in module.link(linker),https://github.com/nodejs/node/issues/35848,12,4,1,116.23123268333038,2.3436002737850785,14.92180013689254
7,readline: prompt opt-out behavior,https://github.com/nodejs/node/issues/12606,10,7,0,81.76337221975758,6.294318959616701,14.897159479808352
766,Reduce the number of patches we float on V8,https://github.com/nodejs/node/issues/45118,13,6,0,73.21135921769083,0.2080766598220397,14.85403832991102
776,"Zlib inflate() holds and reuses buffer until program exit, is never freed limiting memory for other uses.",https://github.com/nodejs/node/issues/45303,13,5,0,73.59521930631738,0.17248459958932238,14.83624229979466
638,async generators do not capture async context,https://github.com/nodejs/node/issues/42237,12,8,6,301.4493586383798,2.083504449007529,14.791752224503764
1470,Support `bufferSize` option with recursive mode in `fs.opendir`,https://github.com/nodejs/node/issues/55764,13,6,0,75.24223847803285,0.08213552361396304,14.791067761806982
427,Allow main thread to be supplanted by another,https://github.com/nodejs/node/issues/38454,13,5,1,112.9698871275645,0.07939767282683094,14.789698836413416
1466,Pointer Compression and Isolate Groups,https://github.com/nodejs/node/issues/55735,13,8,22,904.6309051201079,0.07665982203969883,14.788329911019849
1088,Incorrect normalization of POSIX paths with exactly two leading slashes,https://github.com/nodejs/node/issues/51345,13,3,1,114.90590676296263,0.038329911019849415,14.769164955509925
973,"Discussion: In an ESM-first mode, how should a `package.json` file with no `type` field be handled?",https://github.com/nodejs/node/issues/49494,13,5,0,77.91234190608337,0.008213552361396304,14.754106776180699
768,Support file globs with `--watch-path`,https://github.com/nodejs/node/issues/45182,12,6,7,333.8083829842114,1.9383983572895278,14.719199178644764
631,TLSv1.3 cipher suites supported,https://github.com/nodejs/node/issues/42059,12,5,0,73.75690519503804,1.8863791923340179,14.69318959616701
5,'end' event not called on connected socket wrapped with tls,https://github.com/nodejs/node/issues/10871,11,6,3,191.04771472315167,3.5345653661875427,14.517282683093772
423,Increase HTTP/2 window size by default,https://github.com/nodejs/node/issues/38426,11,6,1,113.80404693529896,3.455167693360712,14.477583846680355
891,SIGSEGV when compiled with -O2 or -O3 on gcc 13.1.1,https://github.com/nodejs/node/issues/47865,12,7,0,69.55812573143999,1.3579739904175223,14.428986995208762
572,doc: `DOMException` missing from “Errors” API reference docs page,https://github.com/nodejs/node/issues/40789,12,3,0,68.52553526064027,1.2210814510609171,14.36054072553046
480,http request will hang forever,https://github.com/nodejs/node/issues/39341,12,5,1,100.2333576377676,0.9801505817932923,14.240075290896646
994,Add Promise-based versions for some functions in child_process,https://github.com/nodejs/node/issues/49904,12,6,17,633.0945973414473,0.9527720739219713,14.226386036960985
25,readline with /dev/tty: echos and doesn't close,https://github.com/nodejs/node/issues/21319,11,7,1,106.38319669943196,2.751540041067762,14.125770020533881
35,running webpack under node version higher than v10.1 produces heavy cpu usage and a high number of Idle Wake Ups,https://github.com/nodejs/node/issues/22314,11,9,3,176.37929737229797,2.6995208761122518,14.099760438056126
1234,Build error with clang on Mac OS X 10.15.7 (wasm-engine.cc:157:19: error: no viable overloaded '='),https://github.com/nodejs/node/issues/52847,12,7,0,64.78252873866255,0.6132785763175906,14.056639288158795
593,Node doesn't reset tty on early/aborted exit,https://github.com/nodejs/node/issues/41143,11,5,0,68.43800974245285,2.403832991101985,13.951916495550993
690,FATAL ERROR: v8::FromJust Maybe value is Nothing,https://github.com/nodejs/node/issues/43304,11,9,0,68.04549842934114,2.349075975359343,13.924537987679672
420,"Workaround for DEP0148: Use of deprecated folder mapping ""./"" in the ""exports"" field",https://github.com/nodejs/node/issues/38353,12,4,1,96.76716464688725,0.27652292950034224,13.88826146475017
1364,server.listen's bind argument does not accept [::] for ipv6,https://github.com/nodejs/node/issues/54441,12,5,0,64.74662409336504,0.2327173169062286,13.866358658453114
657,Cross Compilation for arm64 on x64 fails,https://github.com/nodejs/node/issues/42544,12,5,2,129.90245616517015,0.2053388090349076,13.852669404517453
278,document cross compile arm on linux,https://github.com/nodejs/node/issues/35252,11,3,0,66.9065843449078,2.190280629705681,13.845140314852841
950,`node_mksnapshot.exe` fails with `SyntaxError: Invalid or unexpected token`,https://github.com/nodejs/node/issues/48987,12,4,0,65.12599854508181,0.1861738535249829,13.843086926762492
587,v17.1.0 node resolution breaks pnpm-style symlinks,https://github.com/nodejs/node/issues/41087,12,6,1,98.46710062753475,0.14236824093086928,13.821184120465434
309,fs.stat() and fs.lstat() cannot read the stats of a file with denied permissions on Windows,https://github.com/nodejs/node/issues/35853,10,6,5,244.01809161199856,4.123203285420945,13.811601642710473
790,process.cwd() symlink behavior is undocumented,https://github.com/nodejs/node/issues/45617,11,4,1,99.00575189610477,2.0643394934976045,13.782169746748803
1495,Add a `level` parameter to test runner diagnostics,https://github.com/nodejs/node/issues/55922,12,3,2,134.55275574588518,0.06023271731690623,13.780116358658454
856,aborting stream using the signal does not close the stream when the from generator never finish,https://github.com/nodejs/node/issues/47133,12,4,0,67.50929177041738,0.05201916495550993,13.776009582477755
1397,HTTP2 download of parallel requests is slower than HTTP1.1,https://github.com/nodejs/node/issues/54874,12,4,0,68.02941594377931,0.03559206023271732,13.767796030116358
918,Possible bug in node:internal/url getpathfromurlwin32,https://github.com/nodejs/node/issues/48530,12,6,0,68.6354680908529,0.019164955509924708,13.759582477754963
